row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,profit,year_month,shipping_days,cost,profit_margin_%,quantity,discount,orders
9463,US-2018-109610,2018-11-25,2018-11-30,Second Class,BS-11590,Brendan Sweed,Corporate,United States,Louisville,Kentucky,40214.0,South,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,701.96,134.58,2018-11,5,567.38,19.172032594449828,5,0.16,13
9464,CA-2015-156545,2015-02-27,2015-03-03,First Class,JS-16030,Joy Smith,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19.456,3.51,2015-02,4,15.946,18.040707236842106,1,0.17,1
9465,CA-2015-109127,2015-12-21,2015-12-25,Standard Class,JC-15775,John Castell,Consumer,United States,Newark,Delaware,19711.0,East,OFF-LA-10004409,Office Supplies,Labels,Avery 492,17.28,-0.31,2015-12,4,17.59,-1.7939814814814814,6,0.37,4
9466,CA-2017-126858,2017-11-19,2017-11-23,Standard Class,JM-15265,Janet Molinari,Corporate,United States,Seattle,Washington,98115.0,West,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,31.96,5.64,2017-11,4,26.32,17.64705882352941,5,0.17,18
9467,CA-2018-102925,2018-11-05,2018-11-10,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024.0,East,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,164.688,33.1,2018-11,5,131.588,20.09861070630526,8,0.15,18
9475,CA-2016-100818,2016-05-31,2016-06-05,Second Class,JM-15265,Janet Molinari,Corporate,United States,Chicago,Illinois,60653.0,Central,OFF-LA-10000443,Office Supplies,Labels,Avery 501,5.904,1.54,2016-05,5,4.364,26.0840108401084,9,0.09,17
9479,CA-2015-126193,2015-09-07,2015-09-14,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Oswego,Illinois,60543.0,Central,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,13.16,2.14,2015-09,7,11.02,16.261398176291795,1,0.19,25
9482,CA-2018-150504,2018-11-06,2018-11-12,Standard Class,HG-14845,Harry Greene,Consumer,United States,Dallas,Texas,75220.0,Central,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",18.16,2.74,2018-11,6,15.42,15.088105726872246,8,0.2,27
9483,CA-2016-158351,2016-06-20,2016-06-24,Second Class,BC-11125,Becky Castell,Home Office,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,319.984,27.02,2016-06,4,292.964,8.444172208610432,1,0.27,4
9484,CA-2015-122679,2015-07-22,2015-07-28,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Los Angeles,California,90008.0,West,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,19.68,2.98,2015-07,6,16.7,15.142276422764228,3,0.2,8
9485,CA-2017-164770,2017-12-02,2017-12-04,Second Class,MY-18295,Muhammed Yedwab,Corporate,United States,Houston,Texas,77036.0,Central,FUR-BO-10003893,Furniture,Bookcases,Sauder Camden County Collection Library,781.864,88.94,2017-12,2,692.924,11.375379861459281,7,0.24,17
9487,CA-2018-130505,2018-10-12,2018-10-12,Same Day,NF-18385,Natalie Fritzler,Consumer,United States,Wheeling,West Virginia,26003.0,East,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",673.344,-32.33,2018-10,0,705.6740000000001,-4.801409086588727,8,0.4,17
9488,US-2018-125213,2018-12-11,2018-12-13,First Class,NB-18655,Nona Balk,Corporate,United States,Paterson,New Jersey,7501.0,East,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,6.54,1.78,2018-12,2,4.76,27.217125382262996,8,0.08,19
9489,CA-2016-156566,2016-10-01,2016-10-04,First Class,EM-13960,Eric Murdock,Consumer,United States,Portland,Oregon,97206.0,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,572.8,33.79,2016-10,3,539.01,5.8990921787709505,9,0.29,6
9490,US-2017-102232,2017-08-05,2017-08-11,Standard Class,MF-17665,Maureen Fritzler,Corporate,United States,Huntsville,Alabama,35810.0,South,OFF-AR-10000538,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",197.05,-3.01,2017-08,6,200.06,-1.5275310834813496,3,0.37,1
9491,CA-2018-111738,2018-01-03,2018-01-07,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,San Francisco,California,94110.0,West,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,2022.272,499.11,2018-01,4,1523.1619999999998,24.68065621241851,8,0.1,3
9493,CA-2018-163188,2018-11-07,2018-11-07,Same Day,EC-14050,Erin Creighton,Consumer,United States,Oklahoma City,Oklahoma,73120.0,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,38.16,13.2,2018-11,0,24.959999999999997,34.59119496855346,8,0.0,10
9494,CA-2017-105207,2017-01-03,2017-01-08,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Broken Arrow,Oklahoma,74012.0,Central,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",1592.85,362.35,2017-01,5,1230.5,22.748532504630067,7,0.12,6
9496,US-2017-123610,2017-05-12,2017-05-16,Standard Class,VM-21835,Vivian Mathis,Consumer,United States,Mission Viejo,California,92691.0,West,TEC-AC-10004518,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,120.0,10.81,2017-05,4,109.19,9.008333333333333,1,0.26,7
9498,CA-2018-118213,2018-11-05,2018-11-07,First Class,AB-10060,Adam Bellavance,Home Office,United States,Greenwood,Indiana,46142.0,Central,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",4.41,1.52,2018-11,2,2.89,34.467120181405896,7,0.01,18
9501,CA-2017-149237,2017-05-26,2017-05-30,Standard Class,CM-12235,Chris McAfee,Consumer,United States,Milwaukee,Wisconsin,53209.0,Central,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,26.94,6.52,2017-05,4,20.42,24.201930215293242,7,0.11,18
9502,US-2016-158589,2016-11-20,2016-11-24,Standard Class,KW-16570,Kelly Williams,Consumer,United States,San Francisco,California,94109.0,West,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,32.04,7.5,2016-11,4,24.54,23.408239700374533,3,0.12,25
9503,CA-2017-101329,2017-04-22,2017-04-29,Standard Class,MM-17920,Michael Moore,Consumer,United States,Rome,New York,13440.0,East,OFF-AR-10000614,Office Supplies,Art,Barrel Sharpener,32.13,9.85,2017-04,7,22.28,30.656707127295356,6,0.04,10
9505,CA-2017-113607,2017-10-14,2017-10-18,Standard Class,PW-19030,Pauline Webber,Corporate,United States,New York City,New York,10009.0,East,TEC-PH-10004094,Technology,Phones,Motorola L703CM,1091.93,150.07,2017-10,4,941.8600000000001,13.74355498978872,1,0.21,10
9507,CA-2015-149104,2015-04-05,2015-04-07,Second Class,RD-19900,Ruben Dartt,Consumer,United States,Dearborn Heights,Michigan,48127.0,Central,OFF-AR-10002952,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,26.7,8.19,2015-04,2,18.509999999999998,30.674157303370787,4,0.04,12
9511,CA-2017-105263,2017-08-06,2017-08-11,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,New York City,New York,10024.0,East,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",38.34,11.51,2017-08,5,26.830000000000005,30.02086593635889,5,0.05,3
9512,CA-2015-130575,2015-12-14,2015-12-16,First Class,CS-11845,Cari Sayre,Corporate,United States,Chicago,Illinois,60623.0,Central,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,9.264,2.79,2015-12,2,6.473999999999999,30.11658031088083,7,0.05,9
9513,CA-2018-142461,2018-05-30,2018-06-03,Second Class,KT-16480,Kean Thornton,Consumer,United States,Dallas,Texas,75217.0,Central,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",204.6664,28.77,2018-05,4,175.8964,14.057021572666542,6,0.21,9
9514,CA-2017-125220,2017-10-14,2017-10-19,Standard Class,BE-11410,Bobby Elias,Consumer,United States,Appleton,Wisconsin,54915.0,Central,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1649.75,135.92,2017-10,5,1513.83,8.23882406425216,9,0.27,10
9515,CA-2015-100293,2015-03-14,2015-03-18,Standard Class,NF-18475,Neil Französisch,Home Office,United States,Jacksonville,Florida,32216.0,South,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,91.056,24.16,2015-03,4,66.896,26.533122474081882,8,0.08,11
9516,CA-2015-154165,2015-02-17,2015-02-24,Standard Class,DL-13315,Delfina Latchford,Consumer,United States,Chicago,Illinois,60653.0,Central,OFF-AR-10003631,Office Supplies,Art,Staples in misc. colors,54.208,10.23,2015-02,7,43.977999999999994,18.871753246753247,4,0.16,1
9517,CA-2016-123939,2016-08-24,2016-08-26,Second Class,MS-17710,Maurice Satty,Consumer,United States,Bowling Green,Ohio,43402.0,East,TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",26.982,2.05,2016-08,2,24.932,7.597657697724408,5,0.27,14
9520,US-2018-104451,2018-05-08,2018-05-12,Second Class,MM-18055,Michelle Moray,Consumer,United States,San Francisco,California,94110.0,West,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,81.08,16.35,2018-05,4,64.72999999999999,20.165268870251605,5,0.15,5
9521,CA-2017-101189,2017-02-04,2017-02-09,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Los Angeles,California,90049.0,West,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,93.02,27.8,2017-02,5,65.22,29.886046011610407,9,0.05,3
9522,CA-2015-169446,2015-12-19,2015-12-25,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,Chicago,Illinois,60623.0,Central,TEC-PH-10002817,Technology,Phones,RCA ViSYS 25425RE1 Corded phone,323.976,-11.17,2015-12,6,335.146,-3.4477862557720327,4,0.38,12
9525,CA-2018-156958,2018-12-05,2018-12-06,First Class,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,98115.0,West,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,83.92,17.43,2018-12,1,66.49000000000001,20.7697807435653,1,0.14,19
9530,CA-2018-101637,2018-03-24,2018-03-25,Same Day,AC-10615,Ann Chong,Corporate,United States,Beaumont,Texas,77705.0,Central,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,12.768,4.02,2018-03,1,8.748000000000001,31.484962406015033,2,0.04,7
9531,CA-2018-111759,2018-07-08,2018-07-12,Standard Class,MR-17545,Mathew Reese,Home Office,United States,Seattle,Washington,98103.0,West,OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper,52.76,17.34,2018-07,4,35.42,32.86580742987111,4,0.02,19
9532,CA-2018-102729,2018-10-26,2018-10-31,Standard Class,BF-11215,Benjamin Farhat,Home Office,United States,Dallas,Texas,75217.0,Central,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",55.616,13.63,2018-10,5,41.986,24.50733601841197,8,0.11,10
9533,CA-2017-116596,2017-10-27,2017-10-31,Standard Class,BW-11200,Ben Wallace,Consumer,United States,New York City,New York,10011.0,East,FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",427.644,46.77,2017-10,4,380.874,10.9366669472739,5,0.24,9
9537,CA-2018-124191,2018-06-12,2018-06-14,Second Class,TS-21610,Troy Staebel,Consumer,United States,Chicago,Illinois,60610.0,Central,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",8.856,1.0,2018-06,2,7.856,11.291779584462512,9,0.24,11
9538,CA-2017-148747,2017-09-25,2017-09-27,First Class,AS-10045,Aaron Smayling,Corporate,United States,San Francisco,California,94110.0,West,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",477.666,83.11,2017-09,2,394.556,17.399186879535073,3,0.18,13
9539,US-2018-169488,2018-09-07,2018-09-09,First Class,AA-10375,Allen Armold,Consumer,United States,Providence,Rhode Island,2908.0,East,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,16.9,4.94,2018-09,2,11.959999999999997,29.230769230769237,3,0.06,23
9541,CA-2016-135727,2016-05-11,2016-05-16,Second Class,PS-18970,Paul Stevenson,Home Office,United States,Phoenix,Arizona,85023.0,West,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,191.968,42.34,2016-05,5,149.628,22.055759293215537,6,0.13,1
9542,CA-2016-135251,2016-08-06,2016-08-10,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Houston,Texas,77095.0,Central,OFF-LA-10004544,Office Supplies,Labels,Avery 505,35.52,9.4,2016-08,4,26.120000000000005,26.46396396396396,6,0.09,5
9546,CA-2015-166590,2015-10-29,2015-11-02,Standard Class,NC-18625,Noah Childs,Corporate,United States,Columbus,Indiana,47201.0,Central,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,1.98,0.26,2015-10,4,1.72,13.131313131313133,8,0.22,3
9548,CA-2017-131744,2017-06-18,2017-06-20,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,6.848,1.73,2017-06,2,5.118,25.26285046728972,5,0.1,4
9551,CA-2016-160864,2016-05-03,2016-05-06,First Class,NF-18595,Nicole Fjeld,Home Office,United States,San Jose,California,95123.0,West,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,13.848,2.14,2016-05,3,11.708,15.453495089543617,8,0.2,13
9552,CA-2016-147690,2016-11-10,2016-11-14,Standard Class,SC-20020,Sam Craven,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,577.584,94.4,2016-11,4,483.18399999999997,16.34394304551373,7,0.19,8
9553,CA-2016-163923,2016-05-30,2016-06-03,Standard Class,BD-11560,Brendan Dodson,Home Office,United States,Springfield,Virginia,22153.0,South,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,151.96,10.28,2016-05,4,141.68,6.764938141616214,7,0.28,4
9554,CA-2017-125724,2017-09-22,2017-09-27,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Broomfield,Colorado,80020.0,West,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,68.432,16.14,2017-09,5,52.292,23.585457096095393,5,0.11,11
9555,CA-2016-111612,2016-11-28,2016-12-02,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,Columbus,Ohio,43229.0,East,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",71.12,16.56,2016-11,4,54.56,23.284589426321705,9,0.12,13
9557,CA-2016-156853,2016-12-03,2016-12-05,Second Class,HP-14815,Harold Pawlan,Home Office,United States,Concord,New Hampshire,3301.0,East,OFF-PA-10003656,Office Supplies,Paper,Xerox 1935,184.66,62.98,2016-12,2,121.68,34.10592440160294,2,0.01,12
9558,CA-2015-103086,2015-10-17,2015-10-19,Second Class,EB-14170,Evan Bailliet,Consumer,United States,Houston,Texas,77095.0,Central,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,5.312,1.02,2015-10,2,4.292,19.201807228915662,3,0.16,3
9559,CA-2017-129280,2017-05-03,2017-05-05,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055.0,East,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,132.52,9.43,2017-05,2,123.09,7.115907032900694,4,0.28,9
9565,CA-2016-161242,2016-06-01,2016-06-08,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Los Angeles,California,90045.0,West,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,3.12,2016-06,7,8.64,26.53061224489796,6,0.08,7
9566,CA-2015-130428,2015-03-31,2015-03-31,Same Day,TG-21640,Trudy Glocke,Consumer,United States,Tampa,Florida,33614.0,South,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",1125.488,265.81,2015-03,0,859.6780000000001,23.617310890920205,7,0.11,9
9569,CA-2018-104388,2018-07-05,2018-07-07,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Fremont,Nebraska,68025.0,Central,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,79.96,11.08,2018-07,2,68.88,13.856928464232118,4,0.21,6
9570,CA-2016-113131,2016-09-24,2016-09-24,Same Day,MB-17305,Maria Bertelson,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,6.732,1.41,2016-09,0,5.322,20.944741532976828,5,0.14,18
9575,CA-2016-148495,2016-08-13,2016-08-13,Same Day,SF-20065,Sandra Flanagan,Consumer,United States,Pomona,California,91767.0,West,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,31.56,4.82,2016-08,0,26.74,15.272496831432194,5,0.2,6
9576,CA-2016-143147,2016-05-26,2016-05-28,Second Class,PS-18760,Pamela Stobb,Consumer,United States,San Antonio,Texas,78207.0,Central,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,105.686,11.43,2016-05,2,94.256,10.815055920367882,3,0.24,8
9579,CA-2018-152975,2018-09-14,2018-09-16,First Class,RB-19705,Roger Barcio,Home Office,United States,New York City,New York,10035.0,East,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,1079.85,158.95,2018-09,2,920.8999999999999,14.71963698661851,5,0.2,17
9583,CA-2017-107475,2017-06-07,2017-06-11,Standard Class,RS-19870,Roy Skaria,Home Office,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,9.648,2.19,2017-06,4,7.458,22.699004975124378,4,0.12,4
9584,CA-2018-116127,2018-06-25,2018-06-27,Second Class,SB-20185,Sarah Brown,Consumer,United States,New York City,New York,10024.0,East,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,400.784,69.61,2018-06,2,331.174,17.368457822667573,2,0.18,6
9585,CA-2018-132584,2018-08-26,2018-08-27,First Class,HJ-14875,Heather Jas,Home Office,United States,Detroit,Michigan,48234.0,Central,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",53.72,9.37,2018-08,1,44.35,17.44229337304542,1,0.18,3
9586,CA-2017-160598,2017-08-26,2017-08-28,First Class,SV-20815,Stuart Van,Corporate,United States,Miami,Florida,33142.0,South,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,31.008,-1.21,2017-08,2,32.217999999999996,-3.902218782249742,8,0.39,20
9587,CA-2017-108630,2017-11-18,2017-11-18,Same Day,BE-11410,Bobby Elias,Consumer,United States,Concord,California,94521.0,West,OFF-BI-10002437,Office Supplies,Binders,Recycled Premium Regency Composition Covers,61.12,19.3,2017-11,0,41.81999999999999,31.577225130890056,4,0.03,12
9588,US-2018-129203,2018-04-17,2018-04-22,Standard Class,BM-11575,Brendan Murry,Corporate,United States,Chicago,Illinois,60653.0,Central,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,195.136,67.2,2018-04,5,127.93599999999999,34.43752049852411,5,0.01,13
9589,CA-2018-110940,2018-07-23,2018-07-28,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,Wheeling,Illinois,60090.0,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",121.536,26.35,2018-07,5,95.186,21.680818852027382,6,0.13,10
9590,CA-2015-119172,2015-05-11,2015-05-15,Standard Class,HD-14785,Harold Dahlen,Home Office,United States,Chicago,Illinois,60610.0,Central,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",17.472,5.4,2015-05,4,12.072000000000001,30.90659340659341,8,0.04,8
9592,US-2017-105452,2017-07-28,2017-08-01,Standard Class,BF-11005,Barry Franz,Home Office,United States,Pasadena,Texas,77506.0,Central,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",24.7,2.76,2017-07,4,21.939999999999998,11.17408906882591,7,0.24,8
9594,CA-2018-108931,2018-09-14,2018-09-19,Standard Class,HZ-14950,Henia Zydlo,Consumer,United States,New York City,New York,10024.0,East,OFF-PA-10002741,Office Supplies,Paper,Xerox 1980,8.56,-0.31,2018-09,5,8.870000000000001,-3.6214953271028034,6,0.39,17
9596,CA-2018-104619,2018-01-24,2018-01-29,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123.0,West,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",25.86,7.95,2018-01,5,17.91,30.74245939675174,7,0.04,4
9599,CA-2016-149517,2016-09-19,2016-09-23,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,Sacramento,California,95823.0,West,FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",60.84,11.15,2016-09,4,49.690000000000005,18.326758711374094,4,0.17,6
9600,CA-2016-116841,2016-04-14,2016-04-18,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Springfield,Oregon,97477.0,West,OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,35.208,12.28,2016-04,4,22.927999999999997,34.87843671892751,7,0.0,1
9601,CA-2018-107797,2018-05-08,2018-05-11,Second Class,EB-13705,Ed Braxton,Corporate,United States,Mansfield,Texas,76063.0,Central,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,41.472,-1.24,2018-05,3,42.712,-2.9899691358024687,9,0.38,5
9602,CA-2017-117604,2017-09-04,2017-09-09,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Jonesboro,Arkansas,72401.0,South,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,239.5,-4.43,2017-09,5,243.93,-1.8496868475991648,5,0.37,16
9603,CA-2015-130155,2015-05-19,2015-05-22,First Class,TD-20995,Tamara Dahlen,Consumer,United States,Virginia Beach,Virginia,23464.0,South,OFF-SU-10004737,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,34.2,11.31,2015-05,3,22.89,33.070175438596486,4,0.02,2
9604,CA-2017-129861,2017-06-17,2017-06-23,Standard Class,DM-13345,Denise Monton,Corporate,United States,Rochester,New York,14609.0,East,FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table,376.866,41.17,2017-06,6,335.69599999999997,10.924307313474817,9,0.24,18
9605,CA-2016-138625,2016-11-02,2016-11-05,First Class,EG-13900,Emily Grady,Consumer,United States,Chesapeake,Virginia,23320.0,South,OFF-AP-10003099,Office Supplies,Appliances,"Eureka Hand Vacuum, Bagless",197.72,30.39,2016-11,3,167.32999999999998,15.370220513857982,5,0.2,11
9606,US-2018-122672,2018-11-04,2018-11-09,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Lancaster,Ohio,43130.0,East,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,70.72,5.94,2018-11,5,64.78,8.399321266968327,9,0.27,17
9608,CA-2018-117128,2018-12-05,2018-12-08,Second Class,BF-11080,Bart Folk,Consumer,United States,New York City,New York,10024.0,East,OFF-PA-10000007,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",21.6,5.93,2018-12,3,15.670000000000002,27.453703703703702,4,0.08,19
9610,CA-2017-130638,2017-05-16,2017-05-19,Second Class,SC-20095,Sanjit Chand,Consumer,United States,Los Angeles,California,90045.0,West,FUR-FU-10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",282.84,65.23,2017-05,3,217.60999999999996,23.062508838919534,5,0.12,4
9612,CA-2018-144365,2018-10-24,2018-10-30,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Jackson,Mississippi,39212.0,South,OFF-FA-10000735,Office Supplies,Fasteners,Staples,11.68,2.85,2018-10,6,8.83,24.40068493150685,5,0.11,2
9613,CA-2017-110086,2017-09-18,2017-09-22,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Woodland,California,95695.0,West,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,239.984,27.69,2017-09,4,212.294,11.538269217947864,5,0.23,15
9614,CA-2015-128524,2015-11-11,2015-11-13,First Class,MZ-17515,Mary Zewe,Corporate,United States,Seattle,Washington,98115.0,West,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,22.98,5.9,2015-11,2,17.08,25.674499564838992,9,0.09,23
9617,CA-2017-140256,2017-08-22,2017-08-29,Standard Class,PW-19030,Pauline Webber,Corporate,United States,Los Angeles,California,90049.0,West,OFF-AR-10002255,Office Supplies,Art,Newell 346,5.76,1.12,2017-08,7,4.64,19.444444444444446,4,0.16,8
9618,CA-2018-160633,2018-11-16,2018-11-21,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Bowling Green,Ohio,43402.0,East,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,899.982,130.46,2018-11,5,769.5219999999999,14.495845472465005,2,0.21,18
9621,CA-2015-115133,2015-09-26,2015-09-30,Standard Class,DA-13450,Dianna Arnett,Home Office,United States,Lancaster,Ohio,43130.0,East,OFF-AP-10001634,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum,16.704,2.71,2015-09,4,13.994,16.22365900383142,5,0.19,12
9624,CA-2018-137449,2018-06-29,2018-06-30,First Class,ME-17725,Max Engle,Consumer,United States,Dallas,Texas,75220.0,Central,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,21.392,-1.03,2018-06,1,22.422,-4.814884068810771,2,0.4,15
9627,CA-2018-103520,2018-09-23,2018-09-25,First Class,MH-17785,Maya Herman,Corporate,United States,Lubbock,Texas,79424.0,Central,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,9.248,1.83,2018-09,2,7.417999999999999,19.788062283737027,4,0.15,20
9628,CA-2015-139283,2015-11-23,2015-11-27,Standard Class,BT-11440,Bobby Trafton,Consumer,United States,Detroit,Michigan,48227.0,Central,OFF-BI-10002049,Office Supplies,Binders,UniKeep View Case Binders,14.67,4.69,2015-11,4,9.98,31.970006816632583,2,0.03,12
